indicativo,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,presMax,presMin
1428,370,18.8,0.0,14.9,22.7,99,1.9,6.1,977.3,975.7
1428,370,16.4,5.1,10.9,21.9,22,1.4,9.7,975.7,968.6
1428,370,16.8,0.4,13.3,20.2,99,2.5,9.7,973.1,968.4
1428,370,14.1,2.7,10.5,17.7,30,4.4,11.7,979.3,972.2
1428,370,13.2,0.1,9.1,17.4,34,4.4,13.3,985.9,979.2
1428,370,13.4,2.9,10.4,16.4,36,1.9,8.9,985.1,976.9
1428,370,13.6,0.0,8.8,18.5,36,3.1,10.3,978.2,975.8
1428,370,13.1,0.0,7.0,19.2,36,1.1,6.1,977.9,975.6
1428,370,15.3,0.0,7.7,22.9,99,1.9,7.8,976.5,974.8
1428,370,12.8,2.9,8.3,17.4,22,2.8,9.2,976.0,971.7
1428,370,14.2,18.4,12.0,16.4,99,4.7,16.4,972.5,958.2
1428,370,12.2,12.2,8.4,15.9,35,6.1,17.5,965.6,957.3
1428,370,11.6,3.4,8.2,15.1,25,2.2,11.7,968.8,965.6
1428,370,13.4,4.4,10.8,15.9,99,3.9,12.5,973.0,966.0
1428,370,13.4,3.3,11.0,15.7,22,4.4,12.5,978.6,972.8
1428,370,16.8,0.8,15.6,18.1,29,4.2,9.7,982.0,977.9
1428,370,17.0,0.1,12.2,21.9,36,1.4,5.8,983.4,981.0
1428,370,15.2,0,8.9,21.5,35,1.4,7.2,981.0,978.9
1428,370,15.4,0.0,10.1,20.7,99,1.7,7.2,983.8,980.2
1428,370,14.9,0.0,10.5,19.3,08,3.1,9.7,987.1,976.3
1428,370,12.8,0.0,8.5,17.2,99,2.2,9.2,988.1,986.0
1428,370,11.7,1.4,7.8,15.6,35,0.8,5.8,987.5,981.0
1428,370,12.1,0.6,9.1,15.1,99,4.2,8.9,981.0,976.3
1428,370,11.4,1.2,7.2,15.6,99,2.2,10.3,978.3,975.0
1428,370,11.4,0.0,6.8,15.9,99,1.4,6.1,979.4,977.4
1428,370,11.1,0.0,5.1,17.1,19,2.2,7.8,978.5,972.9
1428,370,12.4,0,7.8,16.9,99,3.1,9.2,974.8,971.6
1428,370,16.0,0.0,10.5,21.4,99,1.7,7.2,976.4,971.0
1428,370,16.0,11.9,13.4,18.7,99,5.3,15.3,971.0,961.7
1428,370,15.2,6.1,12.8,17.5,18,2.8,10.8,963.1,952.2
1428,370,13.6,3.5,11.3,16.0,18,3.6,10.8,965.6,953.7
1428,370,12.4,12.8,9.6,15.3,26,3.1,10.8,973.1,965.1
1428,370,13.2,2.4,10.8,15.7,99,2.5,9.2,980.5,973.1
1428,370,13.8,38.1,12.1,15.5,99,7.2,18.9,980.2,966.8
1428,370,11.0,11.1,7.1,15.0,25,3.9,15.3,972.5,966.4
1428,370,9.4,1.3,5.3,13.4,99,2.8,8.3,977.5,972.2
1428,370,12.8,8.6,10.6,15.0,21,6.1,15.0,975.8,971.0
1428,370,13.6,0.5,11.1,16.0,99,2.5,6.7,982.1,975.0
1428,370,13.4,0.0,10.4,16.3,19,1.4,7.2,983.3,981.0
1428,370,14.1,0.8,9.1,19.1,99,3.1,8.3,981.9,979.4
1428,370,15.6,24.8,14.4,16.7,22,5.0,15.0,980.5,978.7
1428,370,17.0,26.2,16.2,17.7,23,5.3,13.9,979.7,977.2
1428,370,12.3,6.8,7.2,17.4,23,2.5,13.9,985.7,976.6
1428,370,9.0,0.0,4.7,13.4,01,2.5,9.7,990.4,985.5
1428,370,8.6,0.0,3.8,13.4,03,1.9,11.7,987.0,976.7
1428,370,11.6,0.0,8.1,15.1,99,1.7,8.3,976.9,970.0
1428,370,13.3,3.1,11.8,14.8,16,1.9,10.8,970.1,965.1
1428,370,12.4,28.4,10.1,14.7,18,4.2,11.4,973.0,966.3
1428,370,13.8,31.9,11.5,16.1,24,3.6,16.1,973.3,969.5
1428,370,12.4,1.5,9.0,15.7,28,2.8,10.3,983.0,973.2
1428,370,13.1,0.0,9.3,16.9,99,0.8,5.8,984.5,980.9
1428,370,12.2,0.9,8.4,16.1,99,4.4,11.7,981.0,975.9
1428,370,15.2,0.0,12.2,18.3,20,3.1,9.7,978.2,975.0
1428,370,13.9,0.0,9.5,18.3,20,2.8,10.8,975.8,973.6
1428,370,13.8,29.3,11.4,16.3,21,5.0,14.4,973.6,970.9
1428,370,13.4,8.5,10.2,16.7,23,4.4,16.1,980.1,969.8
1428,370,10.8,0,5.6,16.1,99,0.0,2.5,983.0,980.0
1428,370,12.9,4.3,7.1,18.7,19,3.3,9.2,982.1,978.5
1428,370,16.0,2.1,13.5,18.6,18,3.6,10.3,987.9,978.4
1428,370,13.9,0.0,10.2,17.6,01,1.4,8.3,992.2,987.3
1428,370,12.0,0.0,6.9,17.2,99,0.8,7.2,992.0,984.9
1428,370,14.3,0.0,7.5,21.1,99,0.6,4.7,984.9,981.2
1428,370,13.0,0.0,7.9,18.2,27,0.8,4.2,985.0,982.2
1428,370,10.0,0.0,3.0,17.0,24,0.6,4.7,984.7,980.0
1428,370,9.8,28.1,5.8,13.9,99,3.1,10.3,980.0,969.8
1428,370,9.6,1.9,8.0,11.1,99,1.7,5.8,970.2,965.6
1428,370,11.6,0.5,7.7,15.5,11,0.8,5.8,968.6,964.2
1428,370,11.2,0.0,5.5,17.0,28,0.3,4.7,968.7,964.2
1428,370,11.6,0.2,7.3,16.0,13,2.2,8.3,964.6,960.0
1428,370,12.4,0.0,9.5,15.3,99,0.8,7.8,975.9,964.5
1428,370,13.4,0.0,8.3,18.4,13,0.3,5.0,981.5,975.9
1428,370,11.8,0.0,6.1,17.4,05,1.4,6.1,982.4,980.2
1428,370,9.4,0.0,6.4,12.4,36,1.1,7.2,980.3,977.3
1428,370,6.5,10.5,2.7,10.3,30,4.4,16.9,977.4,958.8
1428,370,4.3,15.1,2.8,5.8,34,2.2,13.9,959.6,955.2
1428,370,5.4,8.5,3.0,7.9,31,2.8,16.1,969.2,959.5
1428,370,7.2,6.0,3.3,11.2,28,2.5,10.8,969.8,965.3
1428,370,8.8,8.4,6.8,10.8,99,5.6,15.0,967.4,964.9
1428,370,7.3,1.4,4.0,10.6,33,1.9,9.7,977.0,967.4
1428,370,7.6,14.9,1.6,13.7,21,4.2,11.4,977.7,970.5
1428,370,13.5,24.0,12.3,14.7,21,4.2,10.8,971.1,966.6
1428,370,12.6,4.9,10.3,15.0,29,5.0,13.9,971.5,965.1
1428,370,11.6,2.8,9.6,13.6,24,2.8,8.9,975.3,971.4
1428,370,13.0,21.5,11.9,14.2,26,6.1,15.3,972.1,965.0
1428,370,9.6,9.9,6.8,12.4,99,5.3,10.8,966.6,963.4
1428,370,8.3,43.3,5.7,10.9,20,5.6,17.5,969.7,961.2
1428,370,8.8,2.8,5.5,12.2,19,1.7,13.3,976.4,959.8
1428,370,8.9,0.2,5.0,12.8,99,4.2,9.7,979.4,976.4
1428,370,11.5,16.0,10.2,12.8,20,6.9,15.0,978.0,967.6
1428,370,10.4,0.3,8.4,12.4,23,2.8,9.7,977.2,969.4
1428,370,10.9,25.0,9.4,12.4,20,5.6,13.9,979.5,977.0
1428,370,13.6,15.8,12.4,14.8,24,4.4,12.5,982.1,978.6
1428,370,12.8,16.1,11.7,13.9,99,5.6,15.0,981.5,975.9
1428,370,8.0,2.1,4.1,11.8,22,2.8,12.5,984.2,975.3
1428,370,5.6,0.3,1.1,10.2,01,1.4,9.7,986.5,984.0
1428,370,6.5,0,2.8,10.2,99,0.8,8.9,989.8,986.0
1428,370,5.6,0.0,0.5,10.6,99,0.6,5.0,989.6,981.1
1428,370,5.6,12.7,0.5,10.8,29,6.4,20.0,981.1,958.0
1428,370,7.0,8.0,4.3,9.6,33,4.4,20.6,963.1,959.1
1428,370,5.2,9.2,2.6,7.7,31,3.3,15.3,973.4,961.9
1428,370,4.6,10.4,1.0,8.1,21,2.5,7.2,976.8,973.0
1428,370,6.0,14.0,2.0,10.1,35,4.2,12.8,973.6,969.6
1428,370,3.5,12.4,1.1,5.9,30,2.8,9.7,973.9,970.4
1428,370,4.8,1.1,1.2,8.4,36,0.8,5.0,977.6,973.5
1428,370,3.8,5.4,0.6,6.9,35,1.9,11.4,987.6,971.9
1428,370,3.3,0.5,0.0,6.6,36,0.6,4.2,972.1,969.6
1428,370,2.5,0.1,-2.7,7.7,27,0.6,3.1,971.2,968.9
1428,370,3.5,0.2,-1.0,8.0,08,0.3,5.0,972.7,970.1
1428,370,2.0,0.1,-3.3,7.3,36,0.8,5.8,972.5,970.3
1428,370,2.9,0.2,-1.8,7.6,0,1.7,0,972.4,968.2
1428,370,3.4,0,0.1,6.8,99,3.3,12.5,970.5,967.3
1428,370,6.0,0.0,2.7,9.4,04,2.8,12.8,980.6,970.5
1428,370,5.9,0.0,1.4,10.4,09,1.7,6.7,985.1,980.4
1428,370,3.4,0.0,-3.0,9.7,33,1.4,4.7,988.1,984.8
1428,370,3.8,0.1,-2.5,10.1,99,1.1,4.2,988.8,986.6
1428,370,6.8,0,4.0,9.7,99,1.1,3.6,988.6,986.7
1428,370,6.2,0.0,0.8,11.6,99,0.6,3.6,988.3,985.7
1428,370,4.3,0.1,-4.2,12.8,27,1.7,4.7,987.6,985.7
1428,370,7.8,0.1,2.7,12.8,99,0.8,3.6,988.8,985.9
1428,370,10.8,0,5.9,15.7,99,1.1,6.1,985.9,979.7
1428,370,8.1,9.7,4.4,11.8,99,6.4,18.6,979.7,962.4
1428,370,9.6,25.0,7.4,11.8,23,7.2,20.0,963.4,954.1
1428,370,11.0,66.0,8.8,13.2,24,7.2,18.1,964.3,956.3
1428,370,8.5,12.8,6.0,11.0,26,3.9,20.6,970.9,956.2
1428,370,10.8,30.1,8.2,13.4,28,6.1,16.4,970.5,960.2
1428,370,9.1,19.1,7.3,10.9,24,3.9,9.7,971.3,966.2
1428,370,11.4,4.8,9.6,13.2,26,3.1,12.8,975.3,964.1
1428,370,13.0,0.6,12.0,14.1,99,3.1,7.2,982.3,975.0
1428,370,13.0,3.1,12.3,13.6,27,3.9,11.7,983.8,980.7
1428,370,12.3,6.9,11.7,12.9,22,6.7,15.3,980.9,976.5
1428,370,12.4,15.1,11.5,13.4,99,6.1,15.3,978.0,969.1
1428,370,9.8,13.0,7.9,11.8,26,5.8,16.4,973.3,968.1
1428,370,11.5,3.3,9.1,13.9,26,5.3,15.0,973.3,968.5
1428,370,12.0,13.5,11.3,12.6,23,5.6,15.0,973.9,970.7
1428,370,12.0,56.6,11.3,12.7,20,6.7,16.9,971.6,962.6
1428,370,9.8,1.8,7.2,12.5,27,5.0,18.9,966.9,963.2
1428,370,9.7,6.3,6.2,13.2,20,0.6,8.3,967.9,965.0
1428,370,7.2,1.9,4.1,10.4,03,3.6,12.8,967.5,963.1
1428,370,6.2,0.3,2.2,10.2,01,3.3,13.3,968.9,962.9
1428,370,5.6,27.0,0.7,10.6,29,3.9,12.5,968.9,956.0
1428,370,9.5,25.3,7.3,11.7,24,4.4,11.7,961.0,955.9
1428,370,8.6,13.1,5.9,11.4,26,5.3,18.1,958.2,951.2
1428,370,8.4,11.9,4.5,12.3,30,3.1,10.3,970.7,957.3
1428,370,11.3,51.9,8.8,13.8,19,5.3,15.3,971.5,969.8
1428,370,11.8,0.7,9.5,14.1,21,3.1,9.2,980.6,970.8
1428,370,11.2,2.2,9.5,12.8,99,4.2,10.3,982.0,979.2
1428,370,13.3,0.0,9.7,16.9,22,3.9,12.8,981.0,978.8
1428,370,16.0,10.2,11.6,20.4,22,4.4,15.3,981.3,977.0
1428,370,11.0,2.5,8.2,13.9,22,3.9,17.5,980.1,974.5
1428,370,9.6,22.4,5.6,13.5,20,6.1,18.1,979.6,966.9
1428,370,10.2,1.0,8.2,12.3,25,4.2,16.4,971.8,966.1
1428,370,11.4,5.7,8.8,14.1,19,8.9,18.9,970.7,960.6
1428,370,11.0,34.5,7.4,14.6,20,6.7,23.3,962.2,955.3
1428,370,7.6,1.2,4.3,10.9,30,1.9,9.2,971.3,960.6
1428,370,7.5,0.1,0.9,14.1,19,3.3,9.7,978.7,971.3
1428,370,11.0,0,7.3,14.7,22,5.0,13.9,983.7,978.5
1428,370,12.8,7.4,8.1,17.5,20,6.1,17.5,982.7,979.0
1428,370,9.2,1.9,7.5,10.8,99,2.2,6.1,986.7,981.3
1428,370,12.6,0.0,7.1,18.2,12,0.8,6.1,986.6,983.9
1428,370,12.0,0.0,5.9,18.2,99,1.1,5.8,985.4,979.4
1428,370,10.7,0.0,4.4,17.0,13,1.4,6.7,979.4,972.5
1428,370,7.8,3.6,3.0,12.6,20,2.5,10.8,975.3,971.4
1428,370,14.0,7.9,10.4,17.5,99,1.7,6.1,977.2,973.4
1428,370,17.0,0.0,12.2,21.8,36,3.9,10.8,977.2,974.0
1428,370,15.1,2.9,10.7,19.5,20,2.8,8.3,976.9,974.6
1428,370,19.2,0.1,15.2,23.2,99,3.1,8.3,977.3,974.8
1428,370,17.4,0.3,14.8,19.9,23,4.4,10.3,977.0,973.9
1428,370,16.5,2.4,13.4,19.6,99,4.4,9.2,974.0,968.3
1428,370,16.2,0.0,11.3,21.0,35,3.6,8.9,976.0,968.1
1428,370,15.8,0.0,9.6,22.1,35,2.2,8.9,976.3,974.5
1428,370,18.4,0.0,10.4,26.4,99,2.8,8.3,976.3,973.9
1428,370,18.2,0.0,10.8,25.6,99,3.1,9.2,976.7,975.2
1428,370,19.6,0,11.2,28.1,36,3.3,9.7,976.3,974.7
1428,370,18.8,0,11.4,26.3,99,2.5,8.3,980.1,975.1
1428,370,20.6,0.0,12.7,28.6,36,2.8,8.1,979.4,977.5
1428,370,20.6,0.0,15.5,25.8,34,3.6,9.7,979.3,976.8
1428,370,19.0,0.0,13.9,24.0,99,3.3,11.4,981.2,978.3
1428,370,17.2,0.0,12.1,22.3,99,3.9,10.8,983.6,981.0
1428,370,17.9,0.0,12.3,23.5,99,3.3,11.4,983.2,980.5
1428,370,17.0,0.0,10.3,23.6,36,3.3,11.7,981.4,975.9
1428,370,19.2,0.0,13.1,25.2,99,3.6,7.8,976.5,971.6
1428,370,17.1,0,10.0,24.2,23,2.8,8.3,976.0,971.5
1428,370,18.6,0.3,14.6,22.7,22,2.5,7.8,980.1,975.2
1428,370,20.8,0.0,15.3,26.2,02,1.9,7.8,980.0,977.3
1428,370,22.0,0.0,14.5,29.5,14,1.7,7.2,978.6,973.6
1428,370,21.6,0.0,13.5,29.7,99,1.4,6.7,974.1,969.3
1428,370,21.6,0.0,14.3,28.9,99,1.9,8.9,971.4,968.3
1428,370,19.0,0.0,12.1,26.0,28,1.7,7.8,973.8,970.4
1428,370,23.0,0.0,14.8,31.3,27,1.9,8.3,974.9,971.8
1428,370,18.7,0.0,14.3,23.1,27,1.7,6.7,975.5,974.3
1428,370,17.0,0.0,12.7,21.2,28,1.7,5.8,974.9,972.7
1428,370,19.0,0.0,13.8,24.1,27,1.9,8.3,973.5,971.4
1428,370,20.7,0,13.1,28.3,06,1.4,6.1,973.8,971.2
1428,370,20.5,7.3,14.7,26.3,99,1.4,5.0,974.4,971.2
1428,370,18.2,0,14.3,22.2,99,2.5,6.7,976.6,973.3
1428,370,17.8,0.1,13.9,21.6,99,1.4,7.2,976.5,974.3
1428,370,18.2,0.0,11.8,24.7,27,2.5,7.2,974.8,971.5
1428,370,22.4,0.0,14.8,29.9,25,1.9,7.2,973.0,971.0
1428,370,23.2,19.9,16.6,29.8,24,2.2,8.9,972.2,969.7
1428,370,19.6,9.5,16.1,23.2,26,3.9,12.8,972.0,968.9
1428,370,18.8,12.9,16.8,20.8,99,3.6,9.2,973.5,970.0
1428,370,17.4,13.5,14.9,19.9,19,3.3,10.8,975.2,972.2
1428,370,17.2,0.1,13.9,20.6,28,1.9,6.1,977.5,974.6
1428,370,18.0,0.0,11.4,24.6,30,1.1,5.8,977.0,973.1
1428,370,21.2,0.0,15.2,27.3,31,2.5,7.2,973.1,969.1
1428,370,19.8,5.2,15.3,24.2,19,1.7,9.7,969.8,966.9
1428,370,19.2,3.2,15.3,23.2,99,1.9,7.2,969.6,966.1
1428,370,18.8,0.0,14.5,23.0,35,3.3,8.9,977.8,969.5
1428,370,17.6,0.0,12.2,23.0,36,2.5,7.8,978.6,976.8
1428,370,14.8,5.0,10.6,19.1,35,3.9,11.4,976.9,974.1
1428,370,14.6,0,10.0,19.2,35,2.5,9.7,980.2,975.8
1428,370,14.0,0.1,8.4,19.7,35,1.9,8.9,982.5,979.1
1428,370,15.1,0.0,11.0,19.2,36,2.8,10.8,985.4,982.1
1428,370,15.6,0.0,10.0,21.1,05,1.9,10.3,984.9,980.9
1428,370,16.4,0.0,10.9,21.8,36,1.4,9.2,981.7,977.0
1428,370,17.3,0,11.1,23.5,99,1.9,8.3,978.1,973.8
1428,370,18.5,20.4,13.2,23.8,16,1.4,12.8,974.2,968.7
1428,370,16.2,0.4,13.1,19.4,27,2.8,8.3,975.8,970.3
1428,370,16.4,10.7,14.5,18.4,20,3.3,11.7,977.8,975.6
1428,370,15.4,0.0,11.1,19.8,99,2.2,12.8,981.6,975.7
1428,370,13.2,1.0,8.5,18.0,24,2.5,6.7,984.5,979.6
1428,370,15.2,0.6,10.1,20.2,99,1.7,5.8,987.0,984.1
1428,370,14.7,0,8.2,21.2,36,1.7,6.1,985.9,980.7
1428,370,14.0,3.8,10.6,17.3,20,2.2,7.8,980.9,975.9
1428,370,15.8,50.2,14.2,17.3,23,6.4,18.9,975.9,959.8
1428,370,12.7,0.3,8.7,16.7,31,2.8,13.9,977.6,962.2
1428,370,13.0,7.3,10.4,15.5,20,3.9,12.5,978.6,975.6
1428,370,14.6,0.1,10.9,18.2,99,3.3,8.3,982.8,973.9
1428,370,15.8,0,8.8,22.8,99,1.1,4.2,983.1,980.1
1428,370,18.6,0.0,12.4,24.8,99,2.5,4.7,980.1,978.1
1428,370,18.2,0.0,11.3,25.2,28,1.4,7.8,978.8,976.7
1428,370,16.0,0.0,10.2,21.8,99,1.4,7.2,979.4,977.0
1428,370,15.3,0.0,9.3,21.3,36,1.1,8.3,979.7,977.5
1428,370,16.1,0,8.5,23.7,11,1.1,5.8,979.0,976.6
1428,370,16.4,0.0,7.8,25.0,99,0.8,4.7,977.8,975.3
1428,370,16.8,0.0,9.5,24.2,08,0.6,4.7,977.8,976.1
1428,370,16.2,0.0,10.8,21.7,27,2.2,6.7,978.1,976.4
1428,370,14.4,0.0,9.0,19.7,99,1.1,5.8,979.2,976.7
1428,370,12.6,7.4,10.4,14.9,19,1.9,7.8,976.9,972.7
1428,370,17.6,4.1,14.5,20.8,20,2.8,7.8,976.3,972.7
1428,370,17.6,0,14.2,20.9,99,3.9,10.8,978.5,976.2
1428,370,18.4,9.1,12.9,23.9,99,3.9,12.8,978.0,975.9
1428,370,15.0,2.3,11.0,19.0,24,4.7,15.0,979.1,975.3
1428,370,11.9,0.1,8.6,15.2,99,2.2,7.2,980.9,978.7
1428,370,12.0,0,7.1,16.9,04,0.8,5.8,982.1,979.7
1428,370,10.6,0,5.8,15.5,99,2.5,7.2,979.9,978.3
1428,370,10.4,4.6,7.0,13.8,99,1.7,6.7,980.5,978.3
1428,370,12.3,0,7.2,17.4,99,1.4,4.2,981.6,979.1
1428,370,12.6,0.0,5.0,20.2,17,1.7,4.7,981.2,979.4
1428,370,14.4,0.0,8.8,19.9,19,2.8,6.1,979.7,974.3
1428,370,12.0,27.8,7.9,16.1,99,3.9,12.5,974.3,964.0
1428,370,12.4,19.5,10.9,13.8,24,2.8,9.7,965.9,951.8
1428,370,13.6,10.3,11.5,15.6,20,3.6,10.3,964.4,954.7
1428,370,13.8,3.4,10.6,17.0,23,3.9,15.3,970.4,960.9
1428,370,11.0,2.2,7.8,14.3,99,4.2,10.3,973.6,970.4
1428,370,10.0,10.7,6.6,13.4,30,3.9,13.3,971.6,965.6
1428,370,8.8,6.3,5.0,12.7,35,1.7,11.7,973.1,967.8
1428,370,7.6,0.4,3.3,12.0,35,2.5,9.7,982.2,972.8
1428,370,7.4,0,1.7,13.2,01,1.4,8.9,986.9,982.1
1428,370,9.4,0.0,4.4,14.4,02,1.4,6.1,988.4,985.9
1428,370,10.0,0.0,5.1,15.0,99,1.7,8.3,987.3,982.5
1428,370,13.0,0.0,8.7,17.2,05,2.2,7.2,983.1,979.4
1428,370,13.4,0.0,7.8,19.1,04,1.4,6.1,979.5,975.7
1428,370,12.2,0,6.2,18.3,99,0.8,4.2,977.2,975.1
1428,370,9.4,0.0,3.0,15.8,99,0.8,5.0,978.3,975.7
1428,370,9.8,0.0,4.4,15.3,35,1.7,7.2,978.5,976.6
1428,370,11.0,0.0,4.3,17.7,14,0.8,5.0,978.8,977.1
1428,370,10.4,0.0,3.6,17.2,02,1.4,6.1,980.5,977.5
1428,370,10.8,0.0,7.2,14.3,01,2.5,8.9,981.6,979.2
1428,370,10.4,0.0,6.1,14.8,99,2.2,8.3,981.4,978.5
1428,370,10.8,0.0,6.5,15.0,06,2.5,9.7,983.5,980.0
1428,370,10.4,0.0,4.4,16.4,99,0.8,5.8,983.4,980.5
1428,370,10.8,0.0,4.4,17.2,99,1.4,6.7,981.8,977.9
1428,370,12.4,0.0,6.3,18.5,99,0.8,4.7,978.3,975.7
1428,370,9.8,0.2,5.0,14.7,01,2.5,7.8,976.1,974.0
1428,370,6.4,0.9,4.2,8.6,01,4.2,12.8,974.2,972.2
1428,370,8.1,0,5.3,10.9,99,3.6,10.3,975.6,972.4
1428,370,7.9,9.1,5.8,10.0,01,4.2,12.8,976.6,973.4
1428,370,8.0,0,4.6,11.4,99,2.5,9.2,974.8,968.6
1428,370,6.3,4.1,3.4,9.2,99,3.6,9.2,976.0,970.0
1428,370,6.0,10.3,3.3,8.8,34,4.2,16.9,977.2,968.4
1428,370,5.2,6.5,0.7,9.7,32,3.1,9.7,978.9,976.1
1428,370,8.6,2.1,6.5,10.7,30,1.9,9.2,981.6,978.2
1428,370,9.6,1.1,5.1,14.2,21,1.7,7.2,984.4,981.4
1428,370,9.0,10.4,7.2,10.8,32,4.4,13.3,982.7,975.2
1428,370,7.1,0.5,4.0,10.2,01,3.6,13.9,982.8,974.9
1428,370,7.8,15.5,4.6,11.0,24,3.6,11.4,983.0,973.9
1428,370,9.7,1.2,6.6,12.8,26,3.3,11.7,983.7,976.6
1428,370,8.9,0.9,6.5,11.3,99,3.9,11.4,984.7,982.3
1428,370,9.2,12.5,6.9,11.6,99,3.6,10.3,984.4,978.3
1428,370,9.1,36.8,5.0,13.2,23,6.4,19.7,978.3,967.0
1428,370,6.3,7.1,3.6,9.0,31,4.2,16.4,979.8,969.5
1428,370,9.6,4.7,7.6,11.6,99,3.6,10.3,981.3,978.2
1428,370,10.2,1.0,7.6,12.7,36,3.9,12.5,982.8,977.1
1428,370,11.2,0.4,9.1,13.3,22,1.7,6.1,984.4,981.9
1428,370,9.8,0.0,5.1,14.6,22,1.7,8.3,983.6,978.8
1428,370,11.6,0.0,7.1,16.1,15,1.9,7.2,981.4,977.2
1428,370,11.6,0.0,6.3,16.9,17,0.6,5.8,983.4,980.9
1428,370,9.8,0.0,1.5,18.2,35,1.1,3.6,982.1,979.6
1428,370,10.8,0.0,3.5,18.1,08,0.8,3.6,981.8,979.7
1428,370,10.2,0.0,4.0,16.3,28,1.1,4.7,983.0,980.6
1428,370,9.1,0.0,4.1,14.1,99,1.7,4.2,982.9,980.7
1428,370,9.2,0.0,4.2,14.1,15,1.7,8.9,981.7,974.7
1428,370,11.2,4.2,9.2,13.1,15,3.9,11.4,974.8,971.3
1428,370,12.5,0.0,9.0,16.0,18,3.1,11.4,972.7,969.5
1428,370,13.3,10.7,11.7,14.9,17,5.0,13.9,972.0,968.6
1428,370,12.2,21.3,10.4,13.9,19,3.6,12.8,970.8,966.3
1428,370,9.8,22.9,8.5,11.1,18,3.6,15.0,966.3,958.8
1428,370,11.2,1.8,9.4,12.9,19,2.8,8.9,965.9,958.1
1428,370,12.1,26.4,9.7,14.5,26,5.3,17.5,966.2,960.7
1428,370,12.6,18.8,11.9,13.4,99,6.9,18.6,971.2,962.1
1428,370,14.0,10.6,13.0,15.1,21,5.6,15.3,978.8,971.0
1428,370,13.4,1.8,12.3,14.4,22,5.6,13.3,980.5,978.0
1428,370,12.8,0.0,10.2,15.5,99,4.2,8.9,979.2,975.8
1428,370,14.0,0.0,8.5,19.6,99,2.8,10.8,980.1,978.0
1428,370,15.9,7.8,12.7,19.1,99,5.3,12.8,981.2,977.2
1428,370,12.4,0,11.0,13.8,22,3.9,11.4,985.6,981.1
1428,370,11.2,18.4,8.9,13.6,19,5.3,16.1,984.1,969.2
1428,370,8.8,9.7,5.3,12.4,30,3.3,16.1,978.5,965.4
1428,370,7.8,4.7,3.9,11.8,24,4.2,12.5,978.4,973.0
1428,370,7.8,1.7,5.2,10.4,35,2.2,8.3,983.6,976.9
1428,370,7.6,0.5,3.8,11.4,36,1.9,9.7,989.7,983.6
1428,370,5.4,5.3,0.8,10.1,24,3.9,10.3,988.9,981.6
1428,370,11.6,5.1,10.1,13.2,25,3.9,10.8,982.2,980.3
1428,370,10.9,0.4,9.2,12.6,99,1.9,5.0,983.7,981.3
1428,370,10.4,0.0,8.2,12.6,99,1.1,7.2,986.6,983.3
1428,370,8.6,0.0,2.9,14.2,10,0.8,6.1,987.6,984.8
1428,370,7.1,0.0,1.2,13.0,15,1.4,6.7,987.6,985.4
1428,370,7.2,0.0,2.0,12.4,16,1.4,5.8,987.7,984.8
1428,370,6.5,0,1.4,11.6,19,2.5,7.8,984.8,981.1
1428,370,9.6,0.5,5.2,14.0,99,1.4,5.0,989.4,981.0
1428,370,8.7,0.0,2.8,14.6,99,0.6,3.6,990.3,985.9
1428,370,9.4,0.0,4.2,14.7,99,0.8,3.6,988.8,985.7
1428,370,7.6,0.0,-0.4,15.6,36,1.4,6.1,989.1,986.6
1428,370,7.3,0.0,2.4,12.2,08,1.4,8.3,988.1,984.9
1428,370,6.7,0.0,1.5,11.9,13,1.4,8.3,985.7,983.0
1428,370,5.8,0.0,-0.9,12.4,99,1.9,5.0,985.9,983.1
1428,370,5.8,0.0,-0.8,12.5,27,1.1,7.8,983.1,979.8
1428,370,6.0,0.0,0.2,11.7,31,1.9,4.7,985.9,981.0
1428,370,5.8,0.0,-2.1,13.6,99,0.8,4.7,987.6,985.4
1428,370,7.8,0.0,1.5,14.0,36,1.1,5.8,986.6,983.6
1428,370,8.6,0.0,1.9,15.2,14,1.1,7.8,987.9,984.8
1428,370,7.9,0.0,1.1,14.7,05,1.4,5.8,989.6,986.9
1428,370,8.0,0.0,-2.2,18.2,14,1.4,4.2,990.1,987.0
1428,370,9.7,0.0,2.3,17.1,29,0.8,4.2,987.4,984.0
1428,370,6.4,0.0,0.2,12.7,01,1.9,9.7,992.3,986.0
1428,370,8.1,0.0,2.3,13.9,0,3.1,0,992.4,973.9
1428,370,11.8,0.0,4.5,19.1,24,2.8,7.2,986.8,980.0
1428,370,9.0,2.5,5.9,12.2,22,2.8,8.9,980.4,978.6
1428,370,9.7,0.2,7.5,11.9,36,1.7,7.2,984.4,978.9
1428,370,7.8,0.0,3.6,11.9,36,1.7,8.9,987.2,984.4
1428,370,7.0,0.0,1.0,13.0,99,2.5,7.2,989.7,986.5
1428,370,9.4,0.0,3.8,14.9,01,1.9,7.2,989.7,985.5
1428,370,10.8,0.0,2.9,18.6,99,1.7,5.0,985.8,982.3
1428,370,11.6,0.0,6.8,16.3,99,3.1,9.2,984.8,983.0
1428,370,9.6,5.6,4.8,14.5,99,2.5,8.3,984.7,982.2
1428,370,10.1,0,6.0,14.2,14,0.6,5.0,984.6,981.2
1428,370,7.6,0.2,2.4,12.9,28,1.1,5.0,981.2,977.0
1428,370,8.8,21.5,5.3,12.3,18,5.8,17.5,977.1,966.0
